"player_id_year","player_id","year","preferred_foot","avg_overall_rating","avg_potential","avg_crossing","avg_attacking_work_rate","avg_defensive_work_rate"
"126_2010",126,2010,"right",59,67,48,2,2
"126_2011",126,2011,"right",57,64,48,2,2
"126_2012",126,2012,"right",60.5,64,48,2,2
"126_2013",126,2013,"right",63.25,68.75,48,2,2
"126_2014",126,2014,"right",63.6666666666667,69,48,2,2
"1270_2007",1270,2007,"right",60,81,61,2,2
"1270_2010",1270,2010,"right",60,81,61,2,2
"1270_2011",1270,2011,"right",64.5,79,63,2,2
"1270_2012",1270,2012,"right",64.5,76,59.5,2,2
"1270_2013",1270,2013,"right",63.3333333333333,73,56,2.16666666666667,2
"1270_2014",1270,2014,"right",67.2,75,56.6,2,2
"1271_2007",1271,2007,"left",55,62,49,2,2
"1271_2013",1271,2013,"left",61.9166666666667,64.9166666666667,60.0833333333333,2,2
"1271_2014",1271,2014,"left",69,70,70,2,2
"1272_2007",1272,2007,"right",61,67,52,2,2
"1272_2012",1272,2012,"right",61,67,52,2,2
"1272_2014",1272,2014,"right",61,67,52,2,2
"1273_2007",1273,2007,"right",63,77,61,2,2
"1273_2012",1273,2012,"right",64.5,79.5,63,2,2
"1273_2013",1273,2013,"right",66,81.5,65,2,2
"1273_2014",1273,2014,"right",66,77.3333333333333,65,2,2
"1274_2007",1274,2007,"right",47,52,37,2,2
"1274_2013",1274,2013,"right",48.2,52,37,2,2
"1275_2007",1275,2007,"right",49,56,53,2,2
"1275_2013",1275,2013,"right",49,56,53,2,2
"1275_2014",1275,2014,"right",49.6666666666667,56,53,2,2
"1276_2007",1276,2007,"left",55,66,39,2,1
"1276_2008",1276,2008,"left",57,66,39,2,1
"1276_2009",1276,2009,"right",61,66,57,2,1
"1276_2010",1276,2010,"right",63,66,57,2,1
"1276_2011",1276,2011,"right",65,70,62,2,1
"1276_2012",1276,2012,"right",67,71.5,57,2,1
"1276_2013",1276,2013,"right",68.6666666666667,74,53.6666666666667,2.66666666666667,1.66666666666667
"1276_2014",1276,2014,"right",69.625,71.625,58.25,3,2
"1277_2007",1277,2007,"left",56,69,57,3,2
"1277_2014",1277,2014,"left",57.3333333333333,70.6666666666667,57.3333333333333,3,2
"1278_2007",1278,2007,"left",50,53,46,3,1
"1278_2008",1278,2008,"left",50,53,46,3,1
"1278_2009",1278,2009,"left",50,58,46,3,1
"1278_2010",1278,2010,"left",61,71,61,3,1
"1278_2011",1278,2011,"left",62,68,60.5,3,1
"1278_2012",1278,2012,"left",63.5,66,60,2,2
"1278_2013",1278,2013,"left",65.8571428571429,66,60,2,2
"1279_2007",1279,2007,"right",57,65,56,2,2
"1279_2014",1279,2014,"right",58.5,67,57.5,2,2
"127_2007",127,2007,"right",73,81,67,NA,NA
"127_2012",127,2012,"right",73,81,67,NA,NA
"127_2013",127,2013,"right",69.5,77.5,60,NA,NA
"127_2014",127,2014,"right",69.6666666666667,75,61.3333333333333,NA,NA
"1280_2007",1280,2007,"right",58,72,43,2,2
"1280_2008",1280,2008,"right",65,72,43,2,2
"1280_2009",1280,2009,"right",67.5,78,43,2,2
"1280_2010",1280,2010,"right",67,81,43,2,2
"1280_2011",1280,2011,"right",67.5,76,42,2,2
"1280_2012",1280,2012,"right",68.5,75.5,41,2,2
"1280_2013",1280,2013,"right",67.75,68,41,2,2
"1280_2014",1280,2014,"right",64.6666666666667,64.7777777777778,41,2,2
"1281_2007",1281,2007,"left",62,64,42,3,2
"1281_2008",1281,2008,"left",53,64,42,3,2
"1281_2009",1281,2009,"left",53,64,42,3,2
"1281_2010",1281,2010,"left",53,64,42,3,2
"1281_2011",1281,2011,"left",62,64,36,3,2
"1281_2012",1281,2012,"left",61,64,36,3,2
"1281_2013",1281,2013,"left",61.3333333333333,64,36,3,2
"1281_2014",1281,2014,"left",62,64,36,3,2
"1282_2007",1282,2007,"right",67,76,71,3,1
"1282_2010",1282,2010,"right",67,76,71,3,1
"1282_2011",1282,2011,"right",67.5,72,68,3,1
"1282_2012",1282,2012,"right",67,69,57,3,1
"1282_2013",1282,2013,"right",66,67.3333333333333,57,2,1
"1282_2014",1282,2014,"right",66.6666666666667,67,57,2,1
"1283_2007",1283,2007,"right",64,72,25,2,2
"1283_2012",1283,2012,"right",65.5,73,25,2,2
"1283_2013",1283,2013,"right",64.6666666666667,74,25,2,2
"1283_2014",1283,2014,"right",63,74,54,2,2
"1284_2007",1284,2007,"",NA,NA,NA,NA,NA
"1284_2007",1284,2007,"left",55,61,61,2,2
"1284_2008",1284,2008,"left",57,61,61,2,2
"1284_2010",1284,2010,"left",57,61,61,2,2
"1284_2011",1284,2011,"left",61,64,61,2,2
"1284_2012",1284,2012,"left",65.5,68,66,2,2
"1284_2013",1284,2013,"left",66,67,71,2,2
"1284_2014",1284,2014,"left",65.2,65.2,71,2.4,2
"1285_2007",1285,2007,"right",61,77,61,2,2
"1285_2008",1285,2008,"right",61,77,61,2,2
"1285_2009",1285,2009,"right",64,77,61,2,2
"1285_2010",1285,2010,"right",66,77,61,2,2
"1285_2011",1285,2011,"right",67,75,61,2,2
"1285_2012",1285,2012,"right",68,75,61,2,2
"1285_2013",1285,2013,"right",68,72.6,61,2,2
"1285_2014",1285,2014,"right",68.3333333333333,72,61,2,2
"1286_2007",1286,2007,"right",63,72,57,2,1
"1286_2010",1286,2010,"right",63,72,57,2,1
"1286_2011",1286,2011,"right",64,72,61,2,1
"1286_2012",1286,2012,"right",64,72,61,2,1
"1286_2013",1286,2013,"right",64,72.6666666666667,61,2,1
"1287_2007",1287,2007,"right",56,69,49,3,3
"1287_2008",1287,2008,"right",56,69,49,3,3
"1287_2009",1287,2009,"right",68,76,65,3,3
"1287_2010",1287,2010,"right",70.5,76,66,3,3
"1287_2011",1287,2011,"right",73.5,77,68.5,3,3
"1287_2012",1287,2012,"right",74.5,76.5,70,3,3
"1287_2013",1287,2013,"right",74.5,75.8333333333333,72,2.83333333333333,3
"1287_2014",1287,2014,"right",73.6666666666667,74.3333333333333,70.6666666666667,2,2.33333333333333
"1288_2007",1288,2007,"left",68,83,65,2,2
"1288_2013",1288,2013,"left",68.3333333333333,83.8333333333333,64.6666666666667,2.66666666666667,2
"1288_2014",1288,2014,"left",68.4,76.4,63.4,3,2
"1289_2007",1289,2007,"left",58,59,37,2,2
"1289_2008",1289,2008,"left",57,70,37,2,2
"1289_2009",1289,2009,"left",57,70,37,2,2
"1289_2009",1289,2009,"right",61,69,37,2,2
"1289_2010",1289,2010,"right",61,69,37,2,2
"1289_2011",1289,2011,"right",71.5,77.5,69.5,2,2
"1289_2012",1289,2012,"right",72.5,79,76,2,2
"1289_2013",1289,2013,"right",74,77.6666666666667,76,2,2
"1289_2014",1289,2014,"right",75.2,79,76,2,2
"128_2007",128,2007,"left",61,61,49,NA,NA
"128_2011",128,2011,"left",61,61,49,NA,NA
"128_2012",128,2012,"left",63,63,49,NA,NA
"128_2013",128,2013,"left",69,69,56,NA,NA
"128_2013",128,2013,"right",68,68,56,NA,NA
"1290_2007",1290,2007,"right",60,77,47,2,2
"1290_2009",1290,2009,"right",62,77,47,2,2
"1290_2010",1290,2010,"right",68.5,80,47,2,2
"1290_2011",1290,2011,"right",72,78.5,47,2,2
"1290_2012",1290,2012,"right",73.5,77.5,47,2,2
"1290_2013",1290,2013,"right",77,80.75,48,2.625,2
"1290_2014",1290,2014,"right",76.2857142857143,80,48,2.57142857142857,2
"1291_2007",1291,2007,"left",62,76,56,2,2
"1291_2012",1291,2012,"left",62.5,76,59,2,2
"1291_2013",1291,2013,"left",68.4166666666667,78.4166666666667,63.75,2,2
"1291_2014",1291,2014,"left",74.6666666666667,81.8333333333333,65,2,2.66666666666667
"1292_2007",1292,2007,"right",64,72,39,3,1
"1292_2010",1292,2010,"right",64,72,39,3,1
"1292_2011",1292,2011,"right",65,72,39,3,1
"1292_2012",1292,2012,"right",65,72,39,3,1
"1292_2013",1292,2013,"right",64,74.5,39,3,1
"1292_2014",1292,2014,"right",66.4444444444444,76.4444444444444,41.2222222222222,3,1.77777777777778
"1293_2007",1293,2007,"right",64,72,38,2,3
"1293_2008",1293,2008,"right",67,76,66,2,3
"1293_2009",1293,2009,"right",74.5,79,73,2,3
"1293_2010",1293,2010,"right",74,78,76,2,3
"1293_2011",1293,2011,"right",73.5,77,74,2,3
"1293_2012",1293,2012,"right",72.5,76,70.5,2,3
"1293_2013",1293,2013,"right",72.5,75,65,2,3
"1293_2014",1293,2014,"right",71.7142857142857,72.2857142857143,64.7142857142857,2,2.71428571428571
"1294_2007",1294,2007,"left",69,77,74,3,2
"1294_2013",1294,2013,"left",69,77,74,3,2
"1294_2013",1294,2013,"right",72.5833333333333,78.1666666666667,74.8333333333333,3,2
"1294_2014",1294,2014,"right",76.875,81.5,78.375,3,2
"1295_2007",1295,2007,"right",58.5,68.5,47,3,2
"1295_2008",1295,2008,"right",71,75,47,3,2
"1295_2009",1295,2009,"right",71.5,76,47,3,2
"1295_2010",1295,2010,"right",68.5,74,47,3,2
"1295_2011",1295,2011,"right",71,73,47,3,2
"1295_2012",1295,2012,"right",70,74,47,3,2
"1295_2013",1295,2013,"right",70,74,52.8,3,2
"1295_2014",1295,2014,"right",71,73.25,54,3,2
"1296_2007",1296,2007,"right",83,88,52,2,2
"1296_2008",1296,2008,"right",84,90,52,2,2
"1296_2009",1296,2009,"right",83,89.5,52,2,2
"1296_2010",1296,2010,"right",80,87,57.5,2,2
"1296_2011",1296,2011,"right",81.5,83.5,63,2,2
"1296_2012",1296,2012,"right",84.5,84.5,63,2,2
"1296_2013",1296,2013,"right",83.2,83.2,63,2,2
"1296_2014",1296,2014,"right",84,84,63,2,2
"1297_2007",1297,2007,"left",70,72.5,57,3,2
"1297_2008",1297,2008,"left",69,69,58,3,2
"1297_2009",1297,2009,"left",68,69,64,3,2
"1297_2010",1297,2010,"left",68.5,69,64,3,2
"1297_2011",1297,2011,"left",69,69,64,3,2
"1297_2012",1297,2012,"left",68,68,64,3,2
"1297_2013",1297,2013,"left",67.8571428571429,67.8571428571429,64,2.14285714285714,2
"1297_2014",1297,2014,"left",67,67,64,2,2
"1298_2007",1298,2007,"right",59,74,64,3,3
"1298_2008",1298,2008,"right",59,74,64,3,3
"1298_2009",1298,2009,"right",64,74,64,3,3
"1298_2010",1298,2010,"right",65.5,75,64,3,3
"1298_2011",1298,2011,"right",69.5,78,65,3,3
"1298_2012",1298,2012,"right",66,75,66,3,3
"1298_2013",1298,2013,"right",64.8,72.6,65,3,3
"1298_2014",1298,2014,"right",65,71,63,3,3
"1299_2007",1299,2007,"",NA,NA,NA,NA,NA
"1299_2007",1299,2007,"right",66,75,50,3,3
"1299_2008",1299,2008,"right",68.5,74,52,3,3
"1299_2009",1299,2009,"right",72,76.5,62.5,3,3
"1299_2010",1299,2010,"right",72,76,70,3,3
"1299_2011",1299,2011,"right",74.5,76,70.5,3,3
"1299_2012",1299,2012,"right",73,75,68,3,2.5
"1299_2013",1299,2013,"right",72.5,73.5,66,2.5,2
"1299_2014",1299,2014,"right",71.75,71.75,64,2,2
"129_2007",129,2007,"left",58.5,62,41,2,2
"129_2008",129,2008,"left",64,70,46,2,2
"129_2009",129,2009,"left",62,68,46,2,2
"129_2010",129,2010,"left",62,68,46,2,2
"129_2011",129,2011,"left",62,62,46,2,2
"129_2012",129,2012,"left",62,62,46,2,2
"129_2013",129,2013,"left",60.6666666666667,60.6666666666667,46,2,2
"129_2014",129,2014,"left",59.4,59.4,46,2,2
"12_2007",12,2007,"right",61,65,61,2,2
"12_2014",12,2014,"right",61,65,61,2,2
"1300_2007",1300,2007,"right",78.5,83,55,3,1
"1300_2008",1300,2008,"right",81,88,55,3,1
"1300_2009",1300,2009,"right",79.5,88,62.5,3,1
"1300_2010",1300,2010,"right",77.5,81,67.5,3,1
"1300_2011",1300,2011,"right",76,78,61,3,1
"1300_2012",1300,2012,"right",73.5,73.5,55,2,1
"1301_2007",1301,2007,"left",71,72,46,3,1
"1301_2007",1301,2007,"right",80,81,73,3,1
"1301_2008",1301,2008,"right",78,86,72,3,1
"1301_2009",1301,2009,"right",75.5,83,69,3,1
"1301_2010",1301,2010,"right",77,80,74.5,3,1
"1301_2011",1301,2011,"right",78.5,80,73.5,3,1
"1301_2012",1301,2012,"right",78,78,76,3,1
"1301_2013",1301,2013,"right",73.8,73.8,70,3,1
"1302_2007",1302,2007,"right",60,71,43,3,2
"1302_2010",1302,2010,"right",62,71,43,3,2
"1302_2011",1302,2011,"right",70.5,77,64,3,2
"1302_2012",1302,2012,"right",73,77,73,3,2
"1302_2013",1302,2013,"right",72.1666666666667,76.6666666666667,72,3,2
"1302_2014",1302,2014,"right",71.6,76,72,3,1.4
"1303_2007",1303,2007,"right",53,69,56,2,2
"1303_2010",1303,2010,"right",53,69,56,2,2
"1303_2011",1303,2011,"right",54,67.5,51,2,2
"1303_2012",1303,2012,"right",58,70,56,2,2
"1304_2007",1304,2007,"right",51,56,45,2,3
"1304_2010",1304,2010,"right",51,56,45,2,3
"1304_2011",1304,2011,"right",56.5,60.5,43,2,3
"1304_2012",1304,2012,"right",60,63,43,2,3
"1304_2013",1304,2013,"right",62.3333333333333,64,43,2,3
"1304_2014",1304,2014,"right",65,65.25,43,2,2
"1305_2007",1305,2007,"right",57,70,43,2,2
"1305_2010",1305,2010,"right",57,70,43,2,2
"1305_2012",1305,2012,"right",57,70,43,2,2
"1305_2013",1305,2013,"right",58,69.2,43,2,2
"1306_2007",1306,2007,"right",52,64,51,2,2
"1306_2010",1306,2010,"right",52,64,51,2,2
"1306_2011",1306,2011,"right",58,69,53,2,2
"1306_2012",1306,2012,"right",62.5,73,62,2.5,2
"1307_2007",1307,2007,"left",67,77,57,2,2
"1308_2007",1308,2007,"",NA,NA,NA,NA,NA
"1308_2007",1308,2007,"left",76.5,78,72.5,2,1
"1308_2008",1308,2008,"left",70,78,74,2,1
"1308_2009",1308,2009,"left",70,78,74,2,1
"1308_2010",1308,2010,"left",71.5,77.5,74,2,1
"1308_2011",1308,2011,"left",69.5,73,74,2,1
"1308_2012",1308,2012,"left",65,65,67,2,1
"1308_2013",1308,2013,"left",61.75,61.75,65,2,1
"1308_2014",1308,2014,"left",59,59,63.5,2,1
"1309_2007",1309,2007,"left",76.5,79,50,2,2
"1309_2008",1309,2008,"left",73,80,50,2,2
"1309_2009",1309,2009,"left",73.5,78.5,50,2,2
"1309_2010",1309,2010,"left",73.5,76,50,2,2
"1309_2011",1309,2011,"left",75,75.5,50,2,2
"1309_2012",1309,2012,"left",73,73,50,2,2
"1309_2012",1309,2012,"right",74,74,50,1,3
"1309_2013",1309,2013,"right",74,74,46.6666666666667,2,2
"1309_2014",1309,2014,"right",75,75,39.4,2,2
"130_2007",130,2007,"right",62,67,58,NA,NA
"130_2009",130,2009,"right",62,67,58,NA,NA
"130_2010",130,2010,"right",68,71,66,NA,NA
"1310_2007",1310,2007,"right",62,72,62,2,2
"1310_2014",1310,2014,"right",62,72,62,2,2
"1311_2007",1311,2007,"left",62,71,56,2,2
"1311_2010",1311,2010,"left",62,71,56,2,2
"1311_2011",1311,2011,"left",65.5,74.5,64,2,2
"1311_2012",1311,2012,"left",70.5,79,69,2,2
"1311_2013",1311,2013,"left",72.5,78,72,2,2
"1311_2014",1311,2014,"left",71.8333333333333,77,72,2.83333333333333,2
"1312_2007",1312,2007,"right",53,55,25,2,2
"1312_2009",1312,2009,"right",53,55,25,2,2
"1312_2013",1312,2013,"right",58.4285714285714,63.8571428571429,25,2,2
"1312_2014",1312,2014,"right",64.5,68.6666666666667,25,2,2
"1313_2007",1313,2007,"right",58,62,65,2,2
"1313_2008",1313,2008,"right",56,62,66,2,2
"1313_2010",1313,2010,"right",55,61,65,2,2
"1313_2011",1313,2011,"right",53.5,60,60,2,2
"1313_2012",1313,2012,"right",60,60,58,2,2
"1313_2013",1313,2013,"right",60,60,58,2,2
"1313_2014",1313,2014,"right",60,60,58,2,2
"1314_2007",1314,2007,"",NA,NA,NA,NA,NA
"1314_2007",1314,2007,"right",66.5,68,50,2,3
"1314_2008",1314,2008,"right",70,70,73,2,3
"1314_2009",1314,2009,"right",69.5,71.5,72.5,2,3
"1314_2010",1314,2010,"right",72,72.5,65.5,2,3
"1314_2011",1314,2011,"right",71,72,62,2,3
"1314_2012",1314,2012,"right",71,71,66,2,3
"1314_2013",1314,2013,"right",69,69,66.75,2,3
"1314_2014",1314,2014,"right",68,68,66,2,3
"1315_2007",1315,2007,"left",61.5,69.5,52.5,2,2
"1315_2008",1315,2008,"left",67,73,64,2,2
"1315_2009",1315,2009,"left",68,73,64,2,2
"1315_2010",1315,2010,"left",68,73,64,2,2
"1315_2011",1315,2011,"left",69.5,72,66,2,2
"1315_2012",1315,2012,"left",70,71.5,68,2,2
"1315_2013",1315,2013,"left",68.6,68.6,66,2,2
"1315_2014",1315,2014,"left",67.75,67.75,67,2,2
"1316_2007",1316,2007,"right",60,62,22,2,2
"1316_2008",1316,2008,"right",64,67,20,2,2
"1316_2009",1316,2009,"right",64,67,20,2,2
"1316_2010",1316,2010,"right",64.5,67,16,2,2
"1316_2011",1316,2011,"right",65.5,67,12,2,2
"1316_2012",1316,2012,"right",67,68,12,2,2
"1316_2013",1316,2013,"right",66,66.2857142857143,12.1428571428571,2,2
"1316_2014",1316,2014,"right",66,66,13,2,2
"1317_2007",1317,2007,"left",59.5,68.5,59,NA,NA
"1317_2009",1317,2009,"left",63,65,59,NA,NA
"1317_2010",1317,2010,"left",67,70,59,NA,NA
"1317_2011",1317,2011,"left",67,70,59,NA,NA
"1318_2007",1318,2007,"right",55,58,29,2,2
"1318_2012",1318,2012,"right",55,58,29,2,2
"1318_2013",1318,2013,"left",70.9,84.2,65.6,2.1,2
"1318_2014",1318,2014,"left",75.5555555555556,85.5555555555556,64.3333333333333,3,2.77777777777778
"1319_2007",1319,2007,"right",65,68.5,41,2,2
"1319_2009",1319,2009,"right",67,72.5,46,2,2
"1319_2010",1319,2010,"right",71,75,46,2,2
"1319_2011",1319,2011,"right",71,73,46,2,2
"1319_2012",1319,2012,"right",70,71,51,2,2
"1319_2013",1319,2013,"right",69,69,68,2,2
"1319_2014",1319,2014,"right",67,67,68,2,2
"131_2007",131,2007,"right",60,65,45,3,1
"131_2011",131,2011,"right",61.5,67,46,3,1
"131_2012",131,2012,"right",63,69,47,2,2
"131_2014",131,2014,"right",61.6666666666667,63.6666666666667,47,2,2
"1320_2007",1320,2007,"right",64,68.5,56,2,2
"1320_2008",1320,2008,"right",64,65,52,2,2
"1320_2009",1320,2009,"right",67,70,53,2,2
"1320_2010",1320,2010,"right",68,69.5,53,2,2
"1320_2011",1320,2011,"right",68,69,53,2,2
"1320_2012",1320,2012,"right",66,66,53,2,2
"1320_2013",1320,2013,"right",65,65,53,2,2
"1321_2007",1321,2007,"",NA,NA,NA,NA,NA
"1321_2007",1321,2007,"left",60,66,34,2,3
"1321_2009",1321,2009,"left",60,66,34,2,3
"1321_2010",1321,2010,"left",60,66,34,2,3
"1321_2010",1321,2010,"right",63,66,41,2,3
"1321_2011",1321,2011,"right",64.5,67,48.5,2,3
"1321_2012",1321,2012,"right",66,68.5,58,2,3
"1321_2013",1321,2013,"right",66.4444444444444,71,59.4444444444444,2.55555555555556,3
"1321_2014",1321,2014,"right",66.3333333333333,69.3333333333333,60.6666666666667,3,3
"1322_2007",1322,2007,"left",66,63,64,1,1
"1322_2007",1322,2007,"right",67,71,51,1,1
"1322_2010",1322,2010,"left",66,63,64,1,1
"1322_2011",1322,2011,"left",63,63,64,1,1
"1322_2012",1322,2012,"left",63,63,64,1,1
"1322_2013",1322,2013,"left",60.75,60.75,64,1,1
"1323_2007",1323,2007,"right",65,64,48,2,2
"1323_2008",1323,2008,"right",64,64,48,2,2
"1323_2009",1323,2009,"right",64,69,48,2,2
"1323_2010",1323,2010,"right",63,67,54,2,2
"1323_2011",1323,2011,"right",64,65.5,60,2,2
"1323_2012",1323,2012,"right",63,63,60,2,2
"1323_2013",1323,2013,"right",63,63,60,2,2
"1324_2007",1324,2007,"right",63,63,39,NA,NA
"1324_2008",1324,2008,"right",65,65,39,NA,NA
"1324_2009",1324,2009,"right",65,66.5,39,NA,NA
"1324_2010",1324,2010,"right",65,67,39,NA,NA
"1325_2007",1325,2007,"right",65,72,24,2,2
"1325_2008",1325,2008,"right",70,75,24,2,2
"1325_2009",1325,2009,"right",74,76,24,2,2
"1325_2010",1325,2010,"right",72.5,76,24,2,2
"1325_2011",1325,2011,"right",72.5,74.5,17,2,2
"1325_2012",1325,2012,"right",69,69.5,10,2,2
"1325_2013",1325,2013,"right",66.75,67.5,13.75,2,2
"1326_2007",1326,2007,"",NA,NA,NA,NA,NA
"1326_2007",1326,2007,"right",64,65,56,3,1
"1326_2010",1326,2010,"right",64,65,56,3,1
"1326_2012",1326,2012,"right",64,65,56,3,1
"1326_2013",1326,2013,"right",63.2,64,56,3,1
"1326_2014",1326,2014,"right",64.6666666666667,64.6666666666667,56,3,1
"1327_2007",1327,2007,"left",64.5,66,43.5,2,2
"1327_2008",1327,2008,"left",63,66,65,2,2
"1327_2009",1327,2009,"left",64,67,67,2,2
"1327_2010",1327,2010,"left",64.5,66,69,2,2
"1327_2011",1327,2011,"left",63,64.5,69,2,2
"1327_2012",1327,2012,"left",64,64,69,2,2
"1327_2013",1327,2013,"left",65,65,69,2,2
"1327_2014",1327,2014,"left",65,65,68,2,2
"1328_2007",1328,2007,"",NA,NA,NA,NA,NA
"1328_2007",1328,2007,"right",56.5,63,36,2,3
"1328_2009",1328,2009,"right",60,63,31,2,3
"1328_2010",1328,2010,"right",60,63,31,2,3
"1328_2011",1328,2011,"right",59,61,30.5,2,3
"1328_2012",1328,2012,"right",64,64,32,2,3
"1328_2013",1328,2013,"right",62.6666666666667,63.6666666666667,32,2,2
"1328_2014",1328,2014,"right",64,64,32,2,2
"1329_2007",1329,2007,"left",62,66,48,2,2
"1329_2014",1329,2014,"left",63.8,70.6,54,2,2
"132_2007",132,2007,"right",50,55,35,2,2
"132_2014",132,2014,"right",50,55,35,2,2
"1330_2007",1330,2007,"left",71,70,61,1,1
"1330_2008",1330,2008,"right",69,70,69,1,1
"1330_2009",1330,2009,"left",72,73,69,1,1
"1330_2010",1330,2010,"left",70,73,69,1,1
"1330_2011",1330,2011,"left",66.5,70,66.5,1,1
"1330_2012",1330,2012,"left",67,67,65,1,1
"1330_2012",1330,2012,"right",66,66,65,2,1
"1330_2013",1330,2013,"right",65.5,65.5,64,2,1
"1331_2007",1331,2007,"left",52,63,64,2,2
"1331_2008",1331,2008,"left",63,63,64,2,2
"1331_2010",1331,2010,"left",63,63,64,2,2
"1332_2007",1332,2007,"right",59,88,43,1,1
"1332_2009",1332,2009,"right",63,84,48,1,1
"1332_2010",1332,2010,"right",66.5,73.5,53,1,1
"1332_2011",1332,2011,"right",65,67,53,1,1
"1332_2014",1332,2014,"right",62.6666666666667,66.6666666666667,51,1,1
"1333_2007",1333,2007,"left",68,67,71,2,2
"1333_2007",1333,2007,"right",68,67,71,2,2
"1333_2008",1333,2008,"right",70,74,71,2,2
"1333_2009",1333,2009,"right",70,73,70,2,2
"1333_2010",1333,2010,"right",69,72.5,67,2,2
"1333_2011",1333,2011,"right",72,72,71,2,2
"1333_2012",1333,2012,"right",72,72,71,2,2
"1333_2013",1333,2013,"right",70.5,70.5,68.5,2,2
"1333_2014",1333,2014,"right",69,69,67,2,2
"1334_2007",1334,2007,"left",64,63,59,NA,NA
"1334_2007",1334,2007,"right",62,64,56,NA,NA
"1334_2008",1334,2008,"right",62,64,56,NA,NA
"1334_2009",1334,2009,"right",65,67,56,NA,NA
"1334_2010",1334,2010,"right",65,67,56,NA,NA
"1334_2011",1334,2011,"right",64,67,52,NA,NA
"1335_2007",1335,2007,"right",57,65,31,2,2
"1335_2010",1335,2010,"right",57,65,31,2,2
"1335_2011",1335,2011,"right",57.5,62.5,29,2,2
"1335_2012",1335,2012,"right",59,62,29,2,2
"1335_2013",1335,2013,"left",62.75,66,57.75,2,2
"1335_2013",1335,2013,"right",59,62,45,2,2
"1335_2014",1335,2014,"left",63.25,66,63.5,2,1.75
"1336_2007",1336,2007,"right",52,55,27,2,2
"1336_2008",1336,2008,"right",67,71,27,2,2
"1336_2009",1336,2009,"right",69,82,27,2,2
"1336_2010",1336,2010,"right",68.5,79,27,2,2
"1336_2011",1336,2011,"right",66,72.5,12,2,2
"1336_2012",1336,2012,"right",65.5,70,12,2,2
"1336_2013",1336,2013,"right",63.1428571428571,68.2857142857143,13.8571428571429,2,2
"1336_2014",1336,2014,"right",63,66,25,2,2
"1337_2007",1337,2007,"right",54,64,22,2,2
"1337_2008",1337,2008,"right",54,64,22,2,2
"1337_2009",1337,2009,"right",54,68,22,2,2
"1337_2010",1337,2010,"right",56,68,22,2,2
"1337_2011",1337,2011,"right",53.5,64.5,16,2,2
"1337_2012",1337,2012,"right",58,61,10,2,2
"1337_2013",1337,2013,"right",58,61,15,2,2
"1337_2014",1337,2014,"right",58,61,25,2,2
"1338_2007",1338,2007,"right",60,69,39,3,2
"1338_2013",1338,2013,"right",61,69,39,3,2
"1338_2014",1338,2014,"right",61,69,39,3,2
"1339_2007",1339,2007,"right",52,70,20,2,2
"1339_2008",1339,2008,"right",62,75,20,2,2
"1339_2009",1339,2009,"right",63,75,20,2,2
"1339_2010",1339,2010,"right",67,75,13,2,2
